Date,Date,Close,daily_risk_free_rate,new_rfr,signal,margin,margin_high_rfr,position,cash,cash_with_high_rfr,bank_account,bank_account_with_high_rfr,excess_return,theta,pnl,pnl_capital,pnl_total,cumulative_pnl,cumulative_pnl_capital,cumulative_pnl_total,turn_over_theta,cumulative_turn_over_theta,turn_over_units,Upper_bound,Lower_bound,pnl_150,pnl_capital_150,pnl_total_150,cumulative_pnl_150,cumulative_pnl_capital_150,cumulative_pnl_total_150
2014-10-03,2014-10-03,34.200001,3.571428571428571e-06,5.357142857142856e-06,0,513035.4518125273,511944.54729247285,132483.9846232787,2462845.9321207046,2461758.5093926443,1949810.4803081774,1949813.9621001715,0.0039630707166614055,4530952.406600116,17869.48479638435,6.963583988370374,17876.448380372487,313035.4518125273,1949810.4803081774,2262845.9321207046,17885.602892111987,165611973.35448417,0.0,5130354.518125273,-5130354.518125273,17861.42574852059,6.9635964231565595,17868.389344943687,311944.54729247285,1949813.9621001715,2261758.5093926443
2014-10-06,2014-10-06,34.220001,3.571428571428571e-06,5.357142857142856e-06,0,515668.9495321126,514569.95402561774,132483.9846232787,2465486.393449148,2464390.8797470825,1949817.4439170356,1949820.9257214647,0.0005847953045382404,4533602.086292582,2633.4977195852553,6.963608858175576,2640.4613284436055,315668.9495321126,1949817.4439170356,2265486.393449148,2649.679692465812,165614623.03417665,0.0,5156689.495321126,-5156689.495321126,2625.4067331448896,6.963621293194592,2632.3703544382006,314569.95402561774,1949820.9257214647,2264390.8797470825
2014-10-07,2014-10-07,34.645,3.571428571428571e-06,5.357142857142856e-06,0,571958.3190769989,570851.2278524928,132483.9846232787,2521782.7266277624,2520679.1172201205,1949824.4075507638,1949827.889367628,0.012419608053196715,4589907.647273491,56289.369544886285,6.963633728213608,56296.333178614266,371958.31907699886,1949824.4075507638,2321782.7266277624,56305.560980909504,165670928.59515756,0.0,5719583.190769989,-5719583.190769989,56281.27382687508,6.9636461632326245,56288.237473038025,370851.2278524928,1949827.889367628,2320679.1172201205
2014-10-08,2014-10-08,34.665001,3.571428571428571e-06,5.357142857142856e-06,0,574591.7387261365,573476.4512379746,132483.9846232787,2524423.109935499,2523311.304276636,1949831.3712093623,1949834.8530386614,0.0005773127435414489,4592557.45944994,2633.4196491376497,6.963658598484471,2640.383307736367,374591.7387261365,1949831.3712093623,2324423.109935499,2649.8121764492244,165673578.407334,0.0,5745917.387261365,-5745917.387261365,2625.223385481746,6.963671033503488,2632.187056515366,373476.4512379746,1949834.8530386614,2323311.304276636
2014-10-09,2014-10-09,34.535,3.174603174603174e-06,4.7619047619047615e-06,0,557354.1086936353,556231.5314317283,132483.9846232787,2507191.6698438586,2506072.1875523822,1949837.5611502232,1949840.6561206537,-0.00375020903648611,4575334.408964929,-17237.630032501183,6.189940860960633,-17231.440091640223,357354.1086936353,1949837.5611502232,2307191.6698438586,17223.05048501119,165690801.457819,0.0,5573541.086936353,-5573541.086936353,-17244.919806246297,5.8030819923151284,-17239.116724253632,356231.5314317283,1949840.6561206537,2306072.1875523822
2014-10-10,2014-10-10,34.834999,3.571428571428571e-06,5.357142857142856e-06,0,597082.8311166032,595952.0836146801,132483.9846232787,2546927.355972402,2545800.0903232666,1949844.5248557988,1949848.0067085866,0.008686810482119786,4615079.471867929,39728.7224229679,6.963705575559288,39735.686128543224,397082.8311166032,1949844.5248557988,2346927.355972402,39745.06290300004,165730546.520722,0.0,5970828.311166032,-5970828.311166032,39720.552182951826,7.350587932858616,39727.902770884335,395952.0836146801,1949848.0067085866,2345800.0903232666
2014-10-13,2014-10-13,35.040001,3.571428571428571e-06,5.357142857142856e-06,0,624225.8305056584,623086.8417903928,132483.9846232787,2574077.319091903,2572941.8122418607,1949851.4885862446,1949854.9704514677,0.005884943473085595,4642238.95368367,27142.999389055185,6.963730445830151,27149.963119501248,424225.8305056584,1949851.4885862446,2374077.319091903,27159.481815740466,165757706.00253773,0.0,6242258.305056584,-6242258.305056584,27134.75817571266,6.963742881081998,27141.721918594092,423086.84179039276,1949854.9704514677,2372941.8122418607
2014-10-14,2014-10-14,35.220001,3.571428571428571e-06,5.357142857142856e-06,0,648056.3683130149,646909.0898853319,132483.9846232787,2597914.8206545757,2596771.0241045514,1949858.452341561,1949861.9342192193,0.0051369861547665725,4666086.070915861,23830.53780735645,6.963755316333845,23837.501562672667,448056.36831301486,1949858.452341561,2397914.8206545757,23847.117232191376,165781553.11976993,0.0,6480563.683130149,-6480563.683130149,23822.24809493916,6.963767751585692,23829.211862690747,446909.0898853319,1949861.9342192193,2396771.0241045514
2014-10-15,2014-10-15,35.459999,3.571428571428571e-06,5.357142857142856e-06,0,679835.5950615221,678679.9843372839,132483.9846232787,2629701.01118327,2628548.882349125,1949865.4161217478,1949868.8980118413,0.006814253071713425,4697881.962257478,31779.226748507237,6.963780186837539,31786.190528694075,479835.5950615221,1949865.4161217478,2429701.01118327,31795.89134161733,165813349.01111156,0.0,6798355.950615221,-6798355.950615221,31770.894451951957,6.963792622089386,31777.858244573697,478679.9843372839,1949868.8980118413,2428548.882349125
2014-10-16,2014-10-16,35.200001,3.571428571428571e-06,5.357142857142856e-06,0,645373.2458775733,644209.2460784025,132483.9846232787,2595245.6258043787,2594085.1079077367,1949872.3799268054,1949875.8618293342,-0.007332149106941685,4663436.391223394,-34462.34918394883,6.9638050575740635,-34455.38537889114,445373.24587757327,1949872.3799268054,2395245.6258043787,34445.571034084074,165847794.58214563,0.0,6453732.458775733,-6453732.458775733,-34470.73825888138,6.9638174928259104,-34463.774441388436,444209.2460784025,1949875.8618293342,2394085.1079077367
2014-10-17,2014-10-17,35.119999,3.571428571428571e-06,5.357142857142856e-06,0,634757.607009773,633585.2796456179,132483.9846232787,2584636.9507665066,2583468.1053173156,1949879.3437567337,1949882.8256716977,-0.002272784026341373,4652837.407485563,-10615.63886780024,6.963829928310588,-10608.675037872046,434757.607009773,1949879.3437567337,2384636.9507665066,10598.983737831004,165858393.56588346,0.0,6347576.0700977305,-6347576.0700977305,-10623.966432784568,6.963842363562435,-10617.002590421122,433585.27964561793,1949882.8256716977,2383468.1053173156
2014-10-20,2014-10-20,35.235001,3.571428571428571e-06,5.357142857142856e-06,0,649976.9129329636,648796.2769305808,132483.9846232787,2599863.2205444966,2598686.0664695133,1949886.3076115327,1949889.7895389325,0.0032745445123730484,4668073.3306852095,15219.30592319055,6.9638547990471125,15226.269777989946,449976.9129329636,1949886.3076115327,2399863.2205444966,15235.923199646175,165873629.4890831,0.0,6499769.129329636,-6499769.129329636,15210.997284962912,6.963867234764621,15217.961152197793,448796.27693058085,1949889.7895389325,2398686.0664695133
2014-10-21,2014-10-21,34.985001,3.571428571428571e-06,5.357142857142856e-06,0,616839.2450866771,615650.2732390611,132483.9846232787,2566732.51657788,2565547.026670099,1949893.2714912028,1949896.7534310378,-0.007095217621818715,4634952.33452939,-33137.66784628644,6.963879670016468,-33130.70396661665,416839.24508667714,1949893.2714912028,2366732.51657788,33120.996155819856,165906750.48523894,0.0,6168392.450866772,-6168392.450866772,-33146.00369151973,6.9638921052683145,-33139.039799414575,415650.2732390611,1949896.7534310378,2365547.026670099
2014-10-22,2014-10-22,34.985001,3.571428571428571e-06,5.357142857142856e-06,0,616822.6916854824,615625.443137269,132483.9846232787,2566722.9270812264,2565529.1604852835,1949900.2353957437,1949903.7173480142,0.0,4634952.33452939,-16.553401194745675,6.963904540985823,-9.589496653527021,416822.6916854824,1949900.2353957437,2366722.9270812264,0.0,165906750.48523894,0.0,6168226.916854824,-6168226.916854824,-24.830101792118512,6.9639169764705,-17.866184815298766,415625.443137269,1949903.7173480142,2365529.1604852835
2014-10-23,2014-10-23,34.735001,3.571428571428571e-06,5.357142857142856e-06,-1,583685.142128468,582479.6168796571,-168039.47756571768,2533592.341453624,2532390.298169519,1949907.199325156,1949910.681289862,-0.007145919475606132,-5836851.42128468,-33137.54955701437,6.963929412188008,-33130.58562760241,383685.142128468,1949907.199325156,2333592.341453624,10471803.75581407,176378554.24105301,300523.4621889964,5836851.42128468,-5836851.42128468,-33145.82625761186,6.963941847672686,-33138.86231576465,382479.61687965714,1949910.681289862,2332390.298169519
2014-10-24,2014-10-24,34.715,3.571428571428571e-06,5.357142857142856e-06,0,580303.3386397441,579087.3904419666,-168039.47756571768,2530217.5019191834,2529005.0356985475,1949914.1632794393,1949917.6452565808,0.0005758168828034148,-5833490.46369389,-3381.8034887239337,6.963954283390194,-3374.8395344405435,380303.3386397441,1949914.1632794393,2330217.5019191834,3360.9575907904655,176381915.1986438,0.0,5803033.386397441,-5803033.386397441,-3392.2264376905514,6.963966718874872,-3385.2624709713273,379087.3904419666,1949917.6452565808,2329005.0356985475
2014-10-27,2014-10-27,34.779999,3.571428571428571e-06,5.357142857142856e-06,0,591127.7177482108,589901.426357003,-166849.72838548504,2541048.845006805,2539826.035605174,1949921.127258594,1949924.609248171,-0.0018723606510152135,-5803033.386397441,10824.379108466674,6.96397915459238,10831.343087621499,391127.71774821077,1949921.127258594,2341048.845006805,30457.07729644887,176412372.27594024,1189.7491802326404,5911277.177482108,-5911277.177482108,10814.035915036453,6.963991590309888,10820.99990662653,389901.42635700305,1949924.609248171,2339826.035605174
2014-10-28,2014-10-28,34.605,3.571428571428571e-06,5.357142857142856e-06,0,561908.4570112422,560671.8030604159,-166849.72838548504,2511836.5482738623,2510603.3763250485,1949928.09126262,1949931.5732646328,0.005031598764565799,-5773834.850779709,-29219.2607369686,6.964004026027396,-29212.296732942574,361908.45701124216,1949928.09126262,2311836.5482738623,29198.53561773151,176441570.81155798,0.0,5619084.570112422,-5619084.570112422,-29229.623296587146,6.9640164617449045,-29222.659280125517,360671.8030604159,1949931.5732646328,2310603.3763250485
2014-10-29,2014-10-29,34.674999,3.571428571428571e-06,5.357142857142856e-06,0,573231.7692966997,571985.1015222481,-162050.0283248003,2523166.824588217,2521923.6388282143,1949935.0552915174,1949938.537305966,-0.00202280017338543,-5619084.570112422,11323.312285457505,6.964028897462413,11330.276314354502,373231.76929669967,1949935.0552915174,2323166.824588217,154750.2806672873,176596321.09222525,4799.700060684729,5732317.692966997,-5732317.692966997,11313.298461832223,6.964041333179921,11320.262503165752,371985.1015222481,1949938.537305966,2321923.6388282143
2014-10-30,2014-10-30,34.654999,3.571428571428571e-06,5.357142857142856e-06,0,569970.7005710242,568713.9987169831,-162050.0283248003,2519912.7199163106,2518659.500089154,1949942.0193452863,1949945.5013721709,0.0005767844434545802,-5615843.569545926,-3261.068725675461,6.964053768897429,-3254.104671906214,369970.7005710242,1949942.0193452863,2319912.7199163106,3241.000566496514,176599562.09279174,0.0,5699707.005710242,-5699707.005710242,-3271.1028052649926,6.964066204847768,-3264.138739060145,368713.99871698313,1949945.5013721709,2318659.500089154
2014-10-31,2014-10-31,34.560001,2.777777777777778e-06,4.166666666666667e-06,0,554560.6724147544,553296.1707779778,-162050.0283248003,2504508.10826565,2503246.314881678,1949947.4358508957,1949950.1441037003,0.002741249538053567,-5600449.140955127,-15410.028156269807,5.416505609406158,-15404.611650660634,354560.6724147544,1949947.4358508957,2304508.10826565,15394.42859079875,176614956.52138254,0.0,5545606.724147544,-5545606.724147544,-15417.827939005336,4.642731529427692,-15413.185207475908,353296.1707779778,1949950.1441037003,2303246.314881678
2014-11-03,2014-11-03,34.540001,3.571428571428571e-06,5.357142857142856e-06,0,551329.7338627132,550055.3236226412,-160556.06727248055,2501284.133811594,2500013.2056205147,1949954.3999488808,1949957.8819978735,0.0005787036869588959,-5545606.724147545,-3230.938552041189,6.9640979850664735,-3223.974454056006,351329.7338627132,1949954.3999488808,2301284.133811594,54842.41680758167,176669798.93819013,1493.9610523197625,5513297.338627132,-5513297.338627132,-3240.84715533664,7.737894173245877,-3233.1092611635104,350055.32362264115,1949957.8819978735,2300013.2056205147
2014-11-04,2014-11-04,34.625,3.968253968253968e-06,5.952380952380952e-06,0,564842.1985176761,563556.8760493313,-159228.80400367168,2514804.3363808426,2513522.8828696404,1949962.1378631664,1949966.006820309,-0.002460885858109946,-5513297.338627132,13512.464654962881,7.737914285622537,13520.20256924862,364842.1985176761,1949962.1378631664,2314804.3363808426,32309.385520413518,176702108.32371056,1327.2632688088634,5648421.985176761,-5648421.985176761,13501.55242669012,8.124822435434908,13509.67724912567,363556.8760493313,1949966.006820309,2313522.8828696404
2014-11-05,2014-11-05,34.599998,3.571428571428571e-06,5.357142857142856e-06,0,560841.4696123382,559546.3019701744,-159228.80400367168,2510810.571625997,2509518.8860590793,1949969.1020136587,1949972.584088905,0.0007220794223826898,-5509316.300069432,-4000.7289053378627,6.964150492334738,-3993.7647548457608,360841.46961233823,1949969.1020136587,2310810.571625997,3981.0385576998815,176706089.36226827,0.0,5608414.696123382,-5608414.696123382,-4010.5740791568533,6.577268596040085,-4003.996810561046,359546.3019701744,1949972.584088905,2309518.8860590793
2014-11-06,2014-11-06,34.389999,3.571428571428571e-06,5.357142857142856e-06,0,527383.9038707287,526078.8981637433,-159228.80400367168,2477359.9700597515,2476058.4464404485,1949976.066189023,1949979.5482767052,0.006069335610944147,-5475878.410457466,-33457.56574160955,6.964175364235416,-33450.601566245314,327383.9038707287,1949976.066189023,2277359.9700597515,33437.88961196598,176739527.25188023,0.0,5273839.038707287,-5273839.038707287,-33467.4038064311,6.964187800185755,-33460.4396186308,326078.8981637433,1949979.5482767052,2276058.4464404485
2014-11-07,2014-11-07,34.740002,3.571428571428571e-06,5.357142857142856e-06,0,580498.8042279215,579184.4758325558,-151808.82944990293,2530481.8346171807,2529170.9883219334,1949983.0303892593,1949986.5124893775,-0.010177464675122375,-5273839.038707286,53114.90035719285,6.964200236368924,53121.86455742922,380498.80422792153,1949983.0303892593,2330481.8346171807,202039.37175017968,176941566.6236304,7419.974553768756,5804988.0422792155,-5804988.0422792155,53105.577668812475,6.964212672319263,53112.54188148491,379184.4758325558,1949986.5124893775,2329170.9883219334
2014-11-10,2014-11-10,34.43,3.571428571428571e-06,5.357142857142856e-06,0,533418.9283413691,532095.1823762915,-151808.82944990293,2483408.922955737,2482088.659103214,1949989.9946143678,1949993.4767269222,0.008923488260017869,-5226777.997960158,-47079.875886552385,6.964225108502433,-47072.911661443766,333418.92834136914,1949989.9946143678,2283408.922955737,47061.04074712843,176988627.66437754,0.0,5334189.283413691,-5334189.283413691,-47089.293456264306,6.964237544685602,-47082.32921871962,332095.1823762915,1949993.4767269222,2282088.659103214
2014-11-11,2014-11-11,34.445,3.571428571428571e-06,5.357142857142856e-06,0,535677.3937188394,534344.3142216224,-151808.82944990293,2485674.352583188,2484344.755210961,1949996.9588643487,1950000.440989339,-0.0004356665698518899,-5229055.130401907,2258.4653774702456,6.964249980868772,2265.4296274511144,335677.3937188394,1949996.9588643487,2285674.352583188,2277.132441748865,176990904.7968193,0.0,5356773.937188394,-5356773.937188394,2249.131845330936,6.9642624168191105,2256.0961077474058,334344.3142216224,1950000.440989339,2284344.755210961
2014-11-12,2014-11-12,34.470001,3.571428571428571e-06,5.357142857142856e-06,0,539454.0910670226,538111.6739713585,-151808.82944990293,2489458.014206224,2488119.079247987,1950003.9231392017,1950007.4052766284,-0.000725823777035946,-5232850.502946984,3776.697348183254,6.96427485300228,3783.6616230360232,339454.09106702264,1950003.9231392017,2289458.014206224,3795.3725450774655,176994700.16936436,0.0,5394540.910670226,-5394540.910670226,3767.3597497360315,6.96428728941828,3774.3240370256826,338111.67397135845,1950007.4052766284,2288119.079247987
2014-11-13,2014-11-13,34.5,3.571428571428571e-06,5.357142857142856e-06,0,543989.5153898936,542637.7539183312,-151808.82944990293,2494000.402828821,2492652.123507121,1950010.8874389273,1950014.36958879,-0.0008702929831651746,-5237404.616021651,4535.424322870909,6.96429972560145,4542.38862259686,343989.51538989355,1950010.8874389273,2294000.402828821,4554.1130746668205,176999254.28243902,0.0,5439895.153898936,-5439895.153898936,4526.079946972779,6.9643121615517884,4533.044259134214,342637.75391833123,1950014.36958879,2292652.123507121
2014-11-14,2014-11-14,34.669998,3.571428571428571e-06,5.357142857142856e-06,0,569778.0077622323,568416.8937824271,-151808.82944990293,2519795.859525758,2518438.227708251,1950017.8517635253,1950021.3339258244,-0.004927478260869555,-5263211.813410476,25788.492372338776,6.964324597967789,25795.45669693686,369778.00776223233,1950017.8517635253,2319795.859525758,25807.197388825007,177025061.47982785,0.0,5697780.077622323,-5697780.077622323,25779.139864095836,6.964337034383789,25786.104201130103,368416.89378242707,1950021.3339258244,2318438.227708251
2014-11-17,2014-11-17,34.560001,3.968253968253968e-06,5.952380952380952e-06,0,553058.606188067,551687.0493276797,-151808.82944990293,2503084.1961176707,2501716.5083403224,1950025.5899296037,1950029.459012643,0.003172685501741301,-5246513.297597474,-16719.401574165327,7.7381660784594715,-16711.6634080871,353058.606188067,1950025.5899296037,2303084.1961176707,16698.51581300143,177041759.99564084,0.0,5530586.0618806705,-5530586.0618806705,-16729.844454747392,8.125086818588898,-16721.719367928803,351687.0493276797,1950029.459012643,2301716.5083403224
2014-11-18,2014-11-18,34.665001,4.365079365079365e-06,6.547619047619047e-06,0,568975.6318333724,567592.624249518,-151808.82944990293,2519009.73377944,2517630.982203818,1950034.1019460678,1950038.3579542998,-0.003038194356533638,-5262453.224689714,15917.025645305403,8.512016464024782,15925.537661769427,368975.6318333724,1950034.1019460678,2319009.73377944,15939.92709223926,177057699.92273307,0.0,5689756.3183337245,-5689756.3183337245,15905.574921838357,8.898941656807438,15914.473863495514,367592.62424951803,1950038.3579542998,2317630.982203818
2014-11-19,2014-11-19,34.474998,3.968253968253968e-06,5.952380952380952e-06,0,540110.6160605113,538717.1671012111,-151808.82944990293,2490152.4562371424,2488762.8763931235,1950041.840176631,1950045.7092919126,0.0054811191264641035,-5233609.091667744,-28865.01577286108,7.738230563234538,-28857.27754229773,340110.6160605113,1950041.840176631,2290152.4562371424,28844.13302196935,177086544.05575505,0.0,5401106.160605113,-5401106.160605113,-28875.457148306887,7.351337612839416,-28868.105810694396,338717.16710121115,1950045.7092919126,2288762.8763931235
2014-11-20,2014-11-20,34.639999,3.968253968253968e-06,5.952380952380952e-06,0,565138.4564385291,563734.6233342057,-151808.82944990293,2515188.0348764304,2513788.0709027424,1950049.5784379016,1950053.4475685367,-0.004786106151478347,-5258657.700335808,25027.840378017747,7.738261270569637,25035.578639287967,365138.4564385291,1950049.5784379016,2315188.0348764304,25048.608668063767,177111592.6644231,0.0,5651384.564385291,-5651384.564385291,25017.456232994562,7.738276624120772,25025.194509618916,363734.6233342057,1950053.4475685367,2313788.0709027424
2014-11-21,2014-11-21,34.834999,3.968253968253968e-06,5.952380952380952e-06,1,594720.3104919732,593306.0435430063,170724.93973430948,2544777.6272218525,2543367.2294188747,1950057.3167298795,1950061.1858758684,-0.005629330416551117,5947203.104919732,29581.854053444113,7.738291977904737,29589.592345422134,394720.3104919732,1950057.3167298795,2344777.6272218525,11205860.80525554,188317453.46967864,322533.76918421243,5947203.104919732,-5947203.104919732,29571.420208800584,7.738307331688702,29579.158516132273,393306.0435430063,1950061.1858758684,2343367.2294188747
2014-11-24,2014-11-24,34.830002,3.968253968253968e-06,5.952380952380952e-06,0,593843.5979557992,592417.5310006718,170724.93973430948,2543908.653008364,2542486.4552145796,1950065.055052565,1950068.9242139077,-0.00014344768604709953,5946349.992395879,-876.7125361739891,7.738322685472667,-868.9742134884,393843.5979557992,1950065.055052565,2343908.653008364,853.1125238528475,188318306.5822025,0.0,5938435.979557992,-5938435.979557992,-888.5125423345016,7.738338039256632,-880.7742042951286,392417.5310006718,1950068.9242139077,2342486.4552145796
2014-11-25,2014-11-25,35.139999,3.968253968253968e-06,5.952380952380952e-06,0,646207.7588546299,644770.0132319205,168993.6297254303,2657119.025662847,2655685.269927612,2010911.2668082172,2010915.2566956915,0.008900286597744172,5938435.979557992,52364.16089883074,60846.21175565221,113210.37265448272,446207.75885462994,2010911.2668082172,2457119.025662847,7914.01283788681,188326220.59504038,1731.310008879169,6462077.588546299,-6462077.588546299,52352.48223124875,60846.332481783815,113198.81471303245,444770.01323192054,2010915.2566956915,2455685.269927612
2014-11-26,2014-11-26,35.235001,3.968253968253968e-06,5.952380952380952e-06,0,662238.9264436631,660789.3982098831,168993.6297254303,2673158.1730584945,2671712.634728022,2010919.2466148315,2010923.2365181386,0.002703528819109921,5954490.712369166,16031.167589033139,7.979806614341214,16039.147395647597,462238.9264436631,2010919.2466148315,2473158.1730584945,16054.732811174355,188342275.32785156,0.0,6622389.2644366305,-6622389.2644366305,16019.384977962589,7.979822447057813,16027.36480040988,460789.39820988313,2010923.2365181386,2471712.634728022
2014-11-28,2014-11-28,35.419998,3.174603174603174e-06,4.7619047619047615e-06,0,693483.3378168603,692024.358010521,168993.6297254303,2704408.968302316,2702953.1804312887,2010925.6304854557,2010928.8224207677,0.005250375897534465,5985754.026887482,31244.411373197217,6.383870624238625,31250.795243821573,493483.3378168603,2010925.6304854557,2504408.968302316,31263.314518315718,188373538.64236987,0.0,6934833.378168603,-6934833.378168603,31234.95980063791,5.585902629187331,31240.545703266747,492024.35801052104,2010928.8224207677,2502953.1804312887
2014-12-01,2014-12-01,35.209999,5.158730158730158e-06,7.738095238095238e-06,0,657963.965678329,656489.5464270791,168993.6297254303,2668899.9699864816,2667430.73764658,2010936.0043081527,2010941.1912195012,-0.005928825857076454,5950265.533638772,-35519.3721385313,10.373822696972638,-35508.99831583444,457963.965678329,2010936.0043081527,2468899.9699864816,35488.49324871041,188409027.13561857,0.0,6579639.65678329,-6579639.65678329,-35534.811583441915,12.36879873345606,-35522.44278470846,456489.5464270791,2010941.1912195012,2467430.73764658
2014-12-02,2014-12-02,34.875,4.7619047619047615e-06,7.142857142857143e-06,0,601322.9341161598,599834.3475660203,168993.6297254303,2612268.514310047,2610784.7157027754,2010945.5801938875,2010950.368136755,-0.009514314385524502,5893652.836674382,-56641.0315621692,9.575885734753683,-56631.45567643456,401322.9341161598,2010945.5801938875,2412268.514310047,56612.696964389645,188465639.83258295,0.0,6013229.3411615975,-6013229.3411615975,-56655.1988610588,9.176917253760621,-56646.02194380481,399834.3475660203,2010950.368136755,2410784.7157027754
2014-12-03,2014-12-03,34.985001,4.7619047619047615e-06,7.142857142857143e-06,0,619884.3373660784,618381.7183091849,168993.6297254303,2630839.4934913,2629341.662400074,2010955.1561252216,2010959.9440908888,0.00315415053763432,5912242.304937809,18561.4032499186,9.575931334169582,18570.979181252886,419884.3373660784,2010955.1561252216,2430839.4934913,18589.468263426796,188484229.30084637,0.0,6198843.373660784,-6198843.373660784,18547.37074316456,9.57595413387753,18556.946697298437,418381.7183091849,2010959.9440908888,2429341.662400074
2014-12-04,2014-12-04,35.345001,4.7619047619047615e-06,7.142857142857143e-06,0,680693.890532449,679177.1947081628,168993.6297254303,2691658.6226346046,2690146.7147987853,2010964.7321021555,2010969.5200906226,0.010290124044873018,5973080.0116389645,60809.553166370606,9.57597693381831,60819.12914330466,480693.890532449,2010964.7321021555,2491658.6226346046,60837.70670115575,188545067.00754753,0.0,6806938.90532449,-6806938.90532449,60795.47639897792,9.57599973375909,60805.05239871144,479177.1947081628,2010969.5200906226,2490146.7147987853
2014-12-05,2014-12-05,35.119999,4.7619047619047615e-06,7.142857142857143e-06,0,642641.5426188165,641110.625175455,168993.6297254303,2653615.850743506,2652089.7213114114,2010974.3081246894,2010979.0961359562,-0.006365879010726395,5935056.106963483,-38052.34791363252,9.5760225339327,-38042.77189109847,442641.5426188165,2010974.3081246894,2453615.850743506,38023.90467548184,188583090.912223,0.0,6426415.426188165,-6426415.426188165,-38066.5695327078,9.57604533364065,-38056.993487373926,441110.625175455,2010979.0961359562,2452089.7213114114
2014-12-08,2014-12-08,35.450001,4.7619047619047615e-06,7.142857142857143e-06,0,698381.5162435301,696836.4677141997,168993.6297254303,2709365.4004363534,2707825.13994109,2010983.8841928232,2010988.6722268902,0.009396412568234992,5990824.3427601345,55739.9736247136,9.57606813381426,55749.5496928473,498381.5162435301,2010983.8841928232,2509365.4004363534,55768.2357966518,188638859.14801967,0.0,6983815.162435301,-6983815.162435301,55725.84253874468,9.57609093398787,55735.41862967843,496836.4677141997,2010988.6722268902,2507825.13994109
2014-12-09,2014-12-09,35.650002,4.7619047619047615e-06,7.142857142857143e-06,0,732151.8834472804,730592.5710504672,168993.6297254303,2743145.343753838,2741590.819413892,2010993.4603065574,2010998.2483634246,0.005641776991769347,6024623.23769885,33770.3672037503,9.576113734161481,33779.943317484576,532151.8834472804,2010993.4603065574,2543145.343753838,33798.89493871573,188672658.04295838,0.0,7321518.834472803,-7321518.834472803,33756.10333626752,9.576136534335092,33765.67947280221,530592.5710504672,2010998.2483634246,2541590.819413892
2014-12-10,2014-12-10,35.945,4.7619047619047615e-06,7.142857142857143e-06,0,781975.9775469386,780402.3208090832,168993.6297254303,2792979.014012831,2791410.1453546425,2011003.036465892,2011007.8245455595,0.00827483824545086,6074476.020480593,49824.09409965819,9.576159334741533,49833.67025899282,581975.9775469386,2011003.036465892,2592979.014012831,49852.78278174251,188722510.82574013,0.0,7819759.775469386,-7819759.775469386,49809.74975861597,9.576182134915143,49819.32594075054,580402.3208090832,2011007.8245455595,2591410.1453546425
2014-12-11,2014-12-11,35.904999,4.7619047619047615e-06,7.142857142857143e-06,0,775187.137288003,773599.0175120037,168993.6297254303,2786199.749958831,2784616.418285299,2011012.6126708277,2011017.4007732954,-0.0011128390596746064,6067716.106297945,-6788.840258935583,9.576204935554415,-6779.264053999912,575187.137288003,2011012.6126708277,2586199.749958831,6759.914182648063,188729270.73992276,0.0,7751871.37288003,-7751871.37288003,-6803.3032970795175,9.576227735960856,-6793.72706934344,573599.0175120037,2011017.4007732954,2584616.418285299
2014-12-12,2014-12-12,36.485001,4.7619047619047615e-06,7.142857142857143e-06,0,873174.8866297916,871572.319910682,168993.6297254303,2884197.075551156,2882599.2969573145,2011022.1889213643,2011026.9770466324,0.016153795186012967,6165732.749525954,97987.74934178859,9.576250536600128,97997.32559232507,673174.8866297916,2011022.1889213643,2684197.075551156,98016.64322800934,188827287.38315076,0.0,8731748.866297916,-8731748.866297916,97973.30239867838,9.576273337006569,97982.87867201539,671572.319910682,2011026.9770466324,2682599.2969573145
2014-12-15,2014-12-15,36.415001,4.365079365079365e-06,6.547619047619047e-06,0,861318.4186362159,859702.3949607086,168993.6297254303,2872349.38582904,2870737.751289262,2011030.9671928238,2011035.3563285535,-0.0019185966309826958,6153903.195445173,-11856.46799357573,8.778271459508687,-11847.689722116105,661318.4186362159,2011030.9671928238,2672349.38582904,11829.554080780596,188839116.93723154,0.0,8613184.186362159,-8613184.186362159,-11869.924949973472,8.379281921079382,-11861.54566805251,659702.3949607086,2011035.3563285535,2670737.751289262
2014-12-16,2014-12-16,36.82,4.7619047619047615e-06,7.142857142857143e-06,0,929731.3653804553,928100.6895544827,168993.6297254303,2940771.908911218,2939146.021254215,2011040.543530763,2011045.3316997322,0.011121762704331758,6222345.446490344,68412.94674423942,9.57633793912828,68422.52308217809,729731.3653804553,2011040.543530763,2740771.908911218,68442.25104517024,188907559.1882767,0.0,9297313.653804552,-9297313.653804552,68398.29459377413,9.975371178705245,68408.26996495295,728100.6895544827,2011045.3316997322,2739146.021254215
2014-12-17,2014-12-17,36.535,5.158730158730158e-06,7.738095238095238e-06,0,881536.0815075942,879889.3559810652,168993.6297254303,2892586.9994538594,2890945.461135082,2011050.9179462653,2011056.1051540165,-0.007740358500814875,6174182.262018596,-48195.283872861066,10.374415502417833,-48184.90945735853,681536.0815075942,2011050.9179462653,2692586.9994538594,48163.18447174784,188955722.37274846,0.0,8815360.815075941,-8815360.815075941,-48211.333573417505,10.77345428429544,-48200.56011913298,679889.3559810652,2011056.1051540165,2690945.461135082
