Date,Date,Close,daily_risk_free_rate,new_rfr,signal,margin,margin_high_rfr,position,cash,cash_with_high_rfr,bank_account,bank_account_with_high_rfr,excess_return,theta,pnl,pnl_capital,pnl_total,cumulative_pnl,cumulative_pnl_capital,cumulative_pnl_total,turn_over_theta,cumulative_turn_over_theta,turn_over_units,Upper_bound,Lower_bound,pnl_150,pnl_capital_150,pnl_total_150,cumulative_pnl_150,cumulative_pnl_capital_150,cumulative_pnl_total_150
2014-01-16,2014-01-16,30.815001,2.777777777777778e-06,4.166666666666667e-06,0,243005.39391697515,242983.11180666232,65730.57284172093,260653.50402538723,260631.24642627034,17648.110108412082,17648.134619608038,0.00489157003451585,2025487.6678482033,9853.986959363829,0.04902239190414548,9854.035981755733,43005.393916975154,17648.110108412082,60653.50402538723,9859.585926258005,2057118.1330456678,0.0,2430053.9391697515,-2430053.9391697515,9851.187475916697,0.04902245999255683,9851.236498376675,42983.11180666232,17648.134619608038,60631.24642627034
2014-01-17,2014-01-17,30.950001,2.777777777777778e-06,4.166666666666667e-06,0,251873.39489597466,251848.29960834538,65730.57284172093,269521.5540269148,269496.4832505496,17648.15913094016,17648.1836422042,0.004380983145189629,2034361.2951818358,8868.00097899951,0.04902252807733021,8868.05000152759,51873.39489597466,17648.15913094016,69521.55402691482,8873.627333632438,2065991.7603793002,0.0,2518733.9489597464,-2518733.9489597464,8865.18780168306,0.04902259616210358,8865.236824279244,51848.299608345376,17648.1836422042,69496.48325054959
2014-01-21,2014-01-21,30.985001,2.777777777777778e-06,4.166666666666667e-06,0,254168.31394183717,254140.39315240903,65730.57284172093,271816.5220954416,271788.6258173456,17648.208153604413,17648.23266493654,0.0011308561831710488,2036661.865231296,2294.919045862509,0.049022664254152915,2294.9680685267667,54168.31394183717,17648.208153604413,71816.52209544159,2300.570049460279,2068292.3304287605,0.0,2541683.139418372,-2541683.139418372,2292.093544063653,0.04902273233892629,2292.1425667959847,54140.39315240903,17648.23266493654,71788.62581734557
2014-01-22,2014-01-22,30.915001,2.777777777777778e-06,4.166666666666667e-06,0,249561.5164488466,249530.7669623834,65730.57284172093,267209.77362525143,267179.0486501885,17648.25717640484,17648.281687805054,-0.002259157584019451,2032060.7251323755,-4606.797492990561,0.04902280042733764,-4606.748470190156,49561.51644884661,17648.25717640484,67209.77362525143,4601.140098920558,2072893.470527681,0.0,2495615.164488466,-2495615.164488466,-4609.626190025621,0.049022868515748996,-4609.577167157084,49530.76696238341,17648.281687805054,67179.04865018849
2014-01-23,2014-01-23,31.280001,2.777777777777778e-06,4.166666666666667e-06,0,273547.53092294926,273513.9591299234,65730.57284172093,291195.8371222907,291162.2898407331,17648.30619934144,17648.330710809743,0.011806566009815054,2056052.3842196036,23986.014474102645,0.04902293660052237,23986.063497039257,73547.53092294926,17648.30619934144,91195.83712229069,23991.659087228123,2096885.1296149092,0.0,2735475.3092294927,-2735475.3092294927,23983.192167539964,0.049023004688933725,23983.24119054462,73513.95912992337,17648.330710809743,91162.28984073311
2014-01-24,2014-01-24,31.469999,2.777777777777778e-06,4.166666666666667e-06,0,286030.4970451079,285994.0696237706,65730.57284172093,303678.85226752213,303642.4493577212,17648.35522241422,17648.379733950605,0.006074104665150196,2068541.061598385,12482.966122158628,0.04902307277734508,12483.015145231446,86030.49704510788,17648.35522241422,103678.85226752213,12488.677378781373,2109373.8069936903,0.0,2860304.970451079,-2860304.970451079,12480.110493847227,0.04902314086211845,12480.15951698809,85994.0696237706,17648.379733950605,103642.4493577212
2014-01-27,2014-01-27,31.275,2.777777777777778e-06,4.166666666666667e-06,0,273207.3551241516,273168.05472911766,65730.57284172093,290855.7593697748,290816.4834863453,17648.40424562317,17648.428757227644,-0.0061963459229853425,2055723.665624822,-12823.14192095626,0.049023208950529806,-12823.092897747352,73207.35512415163,17648.40424562317,90855.75936977478,12817.395973562961,2122191.2029672535,0.0,2732073.551241516,-2732073.551241516,-12826.014894652937,0.04902327703894116,-12825.965871375869,73168.05472911766,17648.428757227644,90816.48348634533
2014-01-28,2014-01-28,31.344999,2.777777777777778e-06,4.166666666666667e-06,0,277802.71914898383,277760.56358219206,65730.57284172093,295451.1724179521,295409.04136283294,17648.453268968296,17648.47778064086,0.002238177458033663,2060324.73999317,4595.364024832204,0.04902334512735251,4595.413048177317,77802.71914898383,17648.453268968296,95451.1724179521,4601.0743683478795,2126792.2773356014,0.0,2778027.191489838,-2778027.191489838,4592.508853074396,0.04902341321576387,4592.557876487612,77760.56358219206,17648.47778064086,95409.04136283294
2014-01-29,2014-01-29,31.59,2.777777777777778e-06,4.166666666666667e-06,0,293901.05210150045,293856.0349725698,65730.57284172093,311549.55439395003,311504.56177676003,17648.5022924496,17648.52680419025,0.007816270786928354,2076428.7960699643,16098.33295251662,0.04902348130417522,16098.381975997938,93901.05210150045,17648.5022924496,111549.55439395003,16104.056076794397,2142896.333412396,0.0,2939010.5210150043,-2939010.5210150043,16095.47139037773,0.049023549388948595,16095.520413927094,93856.03497256979,17648.52680419025,111504.56177676003
2014-01-30,2014-01-30,31.459999,2.777777777777778e-06,4.166666666666667e-06,0,285350.244043737,285302.34298592294,65730.57284172093,302998.79535980406,302950.91881379875,17648.551316067078,17648.57582787582,-0.004115257993035772,2067883.7558699676,-8550.80805776344,0.04902361747735995,-8550.759034145973,85350.24404373701,17648.551316067078,102998.79535980406,8545.04019999667,2151441.3736123927,0.0,2853502.44043737,-2853502.44043737,-8553.691986646852,0.04902368556940928,-8553.642962961283,85302.34298592294,17648.57582787582,102950.91881379875
2014-01-31,2014-01-31,31.709999,2.777777777777778e-06,4.166666666666667e-06,0,301777.14313262317,301726.37001403706,65730.57284172093,319425.7434724439,319374.9948657346,17648.600339820732,17648.62485169756,0.007946599108283506,2084316.3990803978,16426.89908888616,0.049023753654182656,16426.94811263983,101777.14313262317,17648.600339820732,119425.7434724439,16432.643210430164,2167874.016822823,0.0,3017771.431326232,-3017771.431326232,16424.027028114127,0.04902382174259401,16424.076051935845,101726.37001403706,17648.62485169756,119374.9948657346
2014-02-03,2014-02-03,31.98,2.777777777777778e-06,4.166666666666667e-06,0,319518.6737626855,319465.00576021173,65730.57284172093,337167.32312639605,337113.6796358672,17648.649363710567,17648.67387565548,0.00851469594811405,2102063.7194782356,17741.530630062334,0.04902388983464334,17741.579653952154,119518.6737626855,17648.649363710567,137167.32312639605,17747.320397837786,2185621.3372206604,0.0,3195186.7376268553,-3195186.7376268553,17738.635746174667,0.049023957919416716,17738.68477013259,119465.00576021173,17648.67387565548,137113.67963586719
2014-02-04,2014-02-04,31.709999,2.777777777777778e-06,4.166666666666667e-06,0,301765.5142989605,301708.92676354304,65730.57284172093,319414.2126866971,319357.6496632926,17648.69838773658,17648.722899749584,-0.008442808005003145,2084316.3990803978,-17753.159463724995,0.04902402601146605,-17753.11043969897,101765.51429896051,17648.69838773658,119414.21268669708,17747.320397837786,2203368.6576184984,0.0,3017655.142989605,-3017655.142989605,-17756.078996668686,0.04902409410351538,-17756.029972574557,101708.92676354304,17648.722899749584,119357.64966329263
2014-02-05,2014-02-05,31.415001,2.777777777777778e-06,4.166666666666667e-06,0,282369.3370040233,282309.85458471824,65730.57284172093,300018.08441592206,299958.6265086981,17648.747411898767,17648.77192397986,-0.009302996193724246,2064926.0115532358,-19396.177294937195,0.049024162188288756,-19396.12827077502,82369.33700402331,17648.747411898767,100018.08441592206,19390.387527161976,2222759.0451456606,0.0,2823693.3700402332,-2823693.3700402332,-19399.072178824805,0.04902423027670011,-19399.023154594528,82309.85458471824,17648.77192397986,99958.6265086981
2014-02-06,2014-02-06,31.299999,2.777777777777778e-06,4.166666666666667e-06,0,274804.45376049203,274742.1033883931,65730.57284172093,292453.25019668916,292390.92433673947,17648.79643619713,17648.820948346318,-0.0036607352009952344,2057366.8642152923,-7564.88324353128,0.04902429836511146,-7564.8342192329,74804.45376049203,17648.79643619713,92453.25019668916,7559.147337943548,2230318.192483604,0.0,2748044.5376049206,-2748044.5376049206,-7567.751196325116,0.049024366457160795,-7567.702171958634,74742.10338839312,17648.820948346318,92390.92433673947
2014-02-07,2014-02-07,31.325001,2.3809523809523808e-06,3.5714285714285714e-06,0,276442.95105014695,276378.1514317811,65730.57284172093,294091.78950728796,294027.0108993941,17648.838457141028,17648.859467612976,0.0007987859680123516,2059010.259997481,1638.4972896549152,0.0420209438962047,1638.5393105988041,76442.95105014695,17648.838457141028,94091.78950728796,1643.3957821887452,2231961.5882657925,0.0,2764429.5105014695,-2764429.5105014695,1636.0480433880002,0.03851926665811334,1636.0865626546438,76378.15143178112,17648.859467612976,94027.01089939411
2014-02-10,2014-02-10,31.389999,2.777777777777778e-06,4.166666666666667e-06,0,280709.5873507686,280641.9279959306,65730.57284172093,298358.4748324609,298290.83998989855,17648.887481692298,17648.911993967933,0.002074956039107524,2063282.615771047,4266.636300621671,0.049024551270122174,4266.685325172963,80709.58735076862,17648.887481692298,98358.47483246092,4272.355773566058,2236233.9440393588,0.0,2807095.873507686,-2807095.873507686,4263.776564149477,0.05252635495708091,4263.829090504441,80641.9279959306,17648.911993967933,98290.83998989855
2014-02-11,2014-02-11,31.23,2.3809523809523808e-06,3.5714285714285714e-06,0,270187.84884900955,270117.73320534325,65730.57284172093,287836.7783518625,287766.68371877656,17648.92950285297,17648.950513433305,-0.005097133007235811,2052765.7898469446,-10521.738501759071,0.04202116067244788,-10521.696480598417,70187.84884900955,17648.92950285297,87836.77835186251,10516.82592410245,2246750.769963461,0.0,2701878.4884900954,-2701878.4884900954,-10524.194790587353,0.03851946537179174,-10524.156271121989,70117.73320534325,17648.950513433305,87766.68371877656
2014-02-12,2014-02-12,31.065001,2.777777777777778e-06,4.166666666666667e-06,0,259336.6679335043,259263.70122624098,65730.57284172093,276985.64646116144,276912.7042663002,17648.978527657146,17649.003040059233,-0.0052833493435799446,2041920.3110586335,-10851.180915505247,0.049024804175132886,-10851.131890701072,59336.6679335043,17648.978527657146,76985.64646116144,10845.478788311128,2257596.248751772,0.0,2593366.679335043,-2593366.679335043,-10854.031979102263,0.05252662592829438,-10853.979452476371,59263.701226240984,17649.003040059233,76912.70426630019
2014-02-13,2014-02-13,31.26,2.3809523809523808e-06,3.5714285714285714e-06,0,272149.2021920409,272073.80462726444,65730.57284172093,289798.2227410755,289722.84618698776,17649.02054903459,17649.041559723315,0.006277128399255575,2054737.7070321965,12812.534258536616,0.042021377445053076,12812.576279914065,72149.20219204092,17649.02054903459,89798.2227410755,12817.395973562961,2270413.644725335,0.0,2721492.021920409,-2721492.021920409,12810.103401023458,0.03851966408183216,12810.141920687573,72073.80462726444,17649.041559723315,89722.84618698776
2014-02-14,2014-02-14,31.225,2.3809523809523808e-06,3.5714285714285714e-06,0,269843.7399099449,269765.8962288505,65730.57284172093,287492.80248045694,287414.9798101014,17649.062570512087,17649.083581250838,-0.001119641714651316,2052437.1369827362,-2305.462282096036,0.04202147749674623,-2305.420260618557,69843.73990994488,17649.062570512087,87492.80248045694,2300.570049460279,2272714.214774795,0.0,2698437.3990994487,-2698437.3990994487,-2307.9083984139143,0.042021527522592805,-2307.866376886377,69765.89622885053,17649.083581250838,87414.97981010139
2014-02-18,2014-02-18,31.334999,2.777777777777778e-06,4.166666666666667e-06,0,277068.33597769187,276987.64168946276,65730.57284172093,294717.44757337775,294636.7777977355,17649.111595685896,17649.136108272796,0.0035227862289831354,2059667.4342647525,7224.596067746985,0.0490251738083316,7224.645092920808,77068.33597769187,17649.111595685896,94717.44757337775,7230.29728201637,2279944.5120568112,0.0,2770683.359776919,-2770683.359776919,7221.745460612234,0.05252702195866732,7221.7979876341415,76987.64168946276,17649.136108272796,94636.77779773553
2014-02-19,2014-02-19,31.205,2.777777777777778e-06,4.166666666666667e-06,0,268517.70594041236,268434.151002969,65730.57284172093,286166.8665614083,286083.3361366199,17649.160620995885,17649.185133650877,-0.0041486837130584086,2051122.5255259015,-8550.630037279509,0.04902530998879229,-8550.58101196948,68517.70594041236,17649.160620995885,86166.86656140827,8544.908738851082,2288489.4207956623,0.0,2685177.0594041236,-2685177.0594041236,-8553.490686493751,0.04902537808084162,-8553.44166111562,68434.15100296901,17649.185133650877,86083.33613661991
2014-02-20,2014-02-20,31.165001,2.777777777777778e-06,4.166666666666667e-06,0,265882.85119474557,265796.44747601676,65730.57284172093,283532.0608411876,283445.6816351819,17649.209646442054,17649.23415916514,-0.0012818138118890602,2048493.3683428057,-2634.8547456667875,0.04902544616925297,-2634.805720220669,65882.85119474557,17649.209646442054,83532.0608411876,2629.157183095813,2291118.577978758,0.0,2658828.511947456,-2658828.511947456,-2637.7035269522457,0.049025514261302305,-2637.6545014380245,65796.44747601676,17649.23415916514,83445.68163518189
2014-02-21,2014-02-21,31.280001,2.777777777777778e-06,4.166666666666667e-06,0,273436.1768121869,273346.92796377983,65730.57284172093,291085.4354842113,290996.21114859544,17649.258672024403,17649.28318481558,0.00369003678196572,2056052.3842196036,7553.325617441325,0.04902558234971366,7553.374643023708,73436.1768121869,17649.258672024403,91085.43548421131,7559.015876797959,2298677.593855556,0.0,2734361.768121869,-2734361.768121869,7550.480487763067,0.04902565044176299,7550.529513413552,73346.92796377983,17649.28318481558,90996.21114859544
2014-02-24,2014-02-24,31.205,2.777777777777778e-06,4.166666666666667e-06,0,268500.6068618621,268408.50238514366,65730.57284172093,286149.91455960507,286057.83459574584,17649.307697742937,17649.332210602202,-0.0023977301023743675,2051122.5255259015,-4935.569950324774,0.049025718533812324,-4935.520924606244,68500.60686186212,17649.307697742937,86149.91455960507,4929.858693702146,2303607.4525492582,0.0,2685006.068618621,-2685006.068618621,-4938.4255786361755,0.04902578662222368,-4938.376552849601,68408.50238514366,17649.332210602202,86057.83459574584
2014-02-25,2014-02-25,31.475,2.777777777777778e-06,4.166666666666667e-06,0,286242.1639665561,286147.21070855216,65730.57284172093,303891.5206901537,303796.5919450772,17649.35672359765,17649.381236525012,0.008652459541740206,2068869.7801931663,17741.55710469396,0.04902585471427301,17741.606130548636,86242.16396655608,17649.35672359765,103891.5206901537,17747.254667264875,2321354.707216523,0.0,2862421.639665561,-2862421.639665561,17738.7083234085,0.04902592280996032,17738.75734933134,86147.21070855216,17649.381236525012,103796.59194507718
2014-02-26,2014-02-26,31.610001,2.777777777777778e-06,4.166666666666667e-06,0,295110.11017026065,295012.28348200646,65730.57284172093,312759.5159198492,312661.71374459047,17649.40574958855,17649.430262584,0.004289150119142145,2077743.4732573715,8867.946203704574,0.049025990898371674,8867.995229695516,95110.11017026065,17649.40574958855,112759.51591984922,8873.693064205116,2330228.400280728,0.0,2951101.1017026063,-2951101.1017026063,8865.072773454303,0.04902605898678303,8865.12179951329,95012.28348200646,17649.430262584,112661.71374459047
2014-02-27,2014-02-27,31.77,2.777777777777778e-06,4.166666666666667e-06,0,305621.16458471515,305520.452141637,65730.57284172093,323270.6193604308,323169.9314304162,17649.454775715632,17649.479288779174,0.005061657543130072,2088260.299181474,10511.054414454498,0.04902612708247034,10511.103440581588,105621.16458471515,17649.454775715632,123270.6193604308,10516.82592410245,2340745.22620483,0.0,3056211.6458471515,-3056211.6458471515,10508.168659630523,0.04902619517451967,10508.217685825715,105520.45214163698,17649.479288779174,123169.93143041618
2014-02-28,2014-02-28,31.780001,2.3809523809523808e-06,3.5714285714285714e-06,0,306273.5639953738,306170.3655281299,65730.57284172093,323923.0607936008,323819.8833376126,17649.496798227003,17649.517809482688,0.0003147938306578231,2088917.670640464,652.3994106586324,0.04202251137030544,652.4414331699954,106273.56399537378,17649.496798227003,123923.0607936008,657.3714589900337,2341402.5976638203,0.0,3062735.639953738,-3062735.639953738,649.9133864929317,0.03852070351422299,649.9519071964314,106170.36552812991,17649.517809482688,123819.88333761261
2014-03-03,2014-03-03,31.915001,2.777777777777778e-06,4.166666666666667e-06,0,315141.3887799211,315035.2890381347,65730.57284172093,332790.9346045281,332684.8593759317,17649.545824606997,17649.570337796995,0.004247954554815828,2097791.2979740966,8867.824784547323,0.04902637999475701,8867.873810927325,115141.38877992111,17649.545824606997,132790.93460452813,8873.62733363267,2350276.224997453,0.0,3151413.887799211,-3151413.887799211,8864.923510004766,0.05252831430698279,8864.976038319059,115035.28903813468,17649.570337796995,132684.85937593167
2014-03-04,2014-03-04,31.495001,2.777777777777778e-06,4.166666666666667e-06,0,287528.72098834824,287419.7076475369,65730.57284172093,305178.3158394714,305069.3270119181,17649.594851123176,17649.619364381266,-0.013159955721135704,2070184.4573805735,-27612.667791572865,0.04902651617885567,-27612.618765056715,87528.72098834824,17649.594851123176,105178.31583947141,27606.840593523113,2377883.065590976,0.0,2875287.209883482,-2875287.209883482,-27615.5813905978,0.049026584270905005,-27615.532364013547,87419.70764753688,17649.619364381266,105069.32701191813
2014-03-05,2014-03-05,31.540001,3.174603174603174e-06,4.7619047619047615e-06,0,290480.0247520754,290367.7254041888,65730.57284172093,308129.6756336584,308017.40430100175,17649.65088158302,17649.678896812944,0.0014287981765741715,2073142.3331584511,2951.3037637271336,0.0560304598438961,2951.3597941870103,90480.02475207538,17649.65088158302,108129.67563365842,2957.8757778776344,2380840.9413688537,0.0,2904800.2475207536,-2904800.2475207536,2948.0177566519124,0.0595324316782353,2948.0772890836233,90367.7254041888,17649.678896812944,108017.40430100175
2014-03-06,2014-03-06,31.275,3.174603174603174e-06,4.7619047619047615e-06,0,273054.77581421414,272939.1857642114,65730.57284172093,290704.4827264349,290588.920691751,17649.70691222074,17649.7349275396,-0.00840206060868551,2055723.665624822,-17425.248937861237,0.05603063771923189,-17425.192907223536,73054.77581421414,17649.70691222074,90704.48272643489,17418.66753362911,2398259.608902483,0.0,2730547.7581421416,-2730547.7581421416,-17428.53963997739,0.05603072665689979,-17428.483609250747,72939.1857642114,17649.7349275396,90588.920691751
2014-03-07,2014-03-07,31.09,3.174603174603174e-06,4.7619047619047615e-06,0,260888.09373162084,260769.24062818062,65730.57284172093,278537.8566746572,278419.03158662474,17649.762943036334,17649.79095844413,-0.005915267785771342,2043563.5096491037,-12166.682082593295,0.056030815594567684,-12166.626051777683,60888.093731620844,17649.762943036334,78537.8566746572,12160.155975718284,2410419.7648782013,0.0,2608880.9373162086,-2608880.9373162086,-12169.945136030787,0.0560309045285976,-12169.889105126262,60769.24062818062,17649.79095844413,78419.03158662474
2014-03-10,2014-03-10,31.105,3.174603174603174e-06,4.7619047619047615e-06,0,261867.56482104145,261745.46796599863,65730.57284172093,279517.3837950713,279395.31495552516,17649.818974029804,17649.84698952654,0.00048247024766807873,2044549.4682417295,979.4710894206073,0.05603099346990348,979.5271204140736,61867.56482104145,17649.818974029804,79517.38379507128,985.9585926258005,2411405.723470827,0.0,2618675.6482104147,-2618675.6482104147,976.2273378180107,0.056031082411209354,976.2833689004183,61745.46796599863,17649.84698952654,79395.31495552516
2014-03-11,2014-03-11,31.18,3.174603174603174e-06,4.7619047619047615e-06,0,266790.86715093796,266665.5249792789,65730.57284172093,284440.7421561391,284315.42800006573,17649.87500520115,17649.903020786824,0.0024111879119112453,2049479.2612048585,4923.302329896513,0.05603117134523927,4923.358361067832,66790.86715093796,17649.87500520115,84440.74215613911,4929.792963129003,2416335.516433956,0.0,2667908.6715093795,-2667908.6715093795,4920.057013280282,0.05603126028290717,4920.113044540572,66665.52497927891,17649.903020786824,84315.42800006573
2014-03-12,2014-03-12,31.415001,3.174603174603174e-06,4.7619047619047615e-06,0,282231.1112159463,282102.51590260287,65730.57284172093,299881.0422524967,299752.47495482786,17649.931036550373,17649.959052224982,0.007536914688903158,2064926.0115532358,15440.244065008359,0.056031349224213045,15440.30009635759,82231.11121594632,17649.931036550373,99881.0422524967,15446.750348377274,2431782.266782333,0.0,2822311.112159463,-2822311.112159463,15436.99092332396,0.05603143815824296,15437.046954762132,82102.51590260287,17649.959052224982,99752.47495482786
2014-03-13,2014-03-13,31.795,3.174603174603174e-06,4.7619047619047615e-06,0,307202.1078445559,307070.2348708767,65730.57284172093,324852.0949126334,324720.24995471776,17649.987068077473,17650.015083841023,0.012096100203848522,2089903.563502517,24970.996628609602,0.05603152709954884,24971.052660136716,107202.10784455593,17649.987068077473,124852.09491263342,24977.551949281245,2456759.8187316144,0.0,3072021.0784455594,-3072021.0784455594,24967.71896827384,0.056031616040854715,24967.774999889894,107070.23487087671,17650.015083841023,124720.24995471776
2014-03-14,2014-03-14,31.805,3.174603174603174e-06,4.7619047619047615e-06,0,307852.7789584857,307717.58867756283,65730.57284172093,325502.8220582681,325367.65979319776,17650.04309978245,17650.07111563494,0.0003145148608271115,2090560.8692309342,650.6711139297695,0.05603170497852261,650.727145634708,107852.7789584857,17650.04309978245,125502.82205826812,657.3057284171227,2457417.1244600313,0.0,3078527.789584857,-3078527.789584857,647.353806686122,0.05603179391619051,647.4098384800018,107717.58867756283,17650.07111563494,125367.65979319776
2014-03-17,2014-03-17,31.59,3.174603174603174e-06,4.7619047619047615e-06,0,293714.06909634353,293575.5604648346,65730.57284172093,311364.16822800884,311225.68761244137,17650.09913166531,17650.127147606738,-0.006759943405124976,2076428.7960699643,-14138.709862142161,0.056031882857496385,-14138.653830259282,93714.06909634353,17650.09913166531,111364.16822800884,14132.073160969885,2471549.197621001,0.0,2937140.6909634355,-2937140.6909634355,-14142.028212728212,0.05603197179880226,-14141.972180756391,93575.56046483462,17650.127147606738,111225.68761244137
2014-03-18,2014-03-18,31.665001,3.174603174603174e-06,4.7619047619047615e-06,0,298637.3359525976,298495.5314023648,65730.57284172093,316287.4911163237,316145.7145821212,17650.155163726045,17650.183179756412,0.002374200696422929,2081358.6547636662,4923.266856254078,0.05603206073647016,4923.32288831484,98637.33595259761,17650.155163726045,116287.49111632368,4929.858693701914,2476479.056314703,0.0,2986373.3595259762,-2986373.3595259762,4919.970937530161,0.056032149674138054,4920.026969679806,98495.53140236478,17650.183179756412,116145.71458212117
2014-03-19,2014-03-19,31.440001,3.174603174603174e-06,4.7619047619047615e-06,0,283841.3495754174,283696.24128128815,65730.57284172093,301491.56077138206,301346.48049337213,17650.21119596466,17650.23921208397,-0.007105636914396479,2066569.275874279,-14795.986377180205,0.05603223861544393,-14795.930344941618,83841.34957541741,17650.21119596466,101491.56077138206,14789.37888938724,2491268.4352040906,0.0,2838413.495754174,-2838413.495754174,-14799.290121076629,0.056032327556749806,-14799.234088749043,83696.24128128815,17650.23921208397,101346.48049337213
