Date,Today Price,Tomorrow Prediction,Cash,Bank Account,Position,Holding Value,Leverage,Leverage for Short,Leverage for Long,Losses,Leverage Factor,Transaction Cost,Status,Unused_Capital
2018-07-13,35.279999,35.15675213058063,1573748.7606433523,0,-40146.65319517206,157374.87606433523,1416373.884579017,1416373.884579017,0.0,Not Update,9.0,0,End of Day,157374.87606433523
2018-07-16,35.150002,35.30621530031026,1573748.7606433523,0,-40146.65319517206,157374.87606433523,1416373.884579017,1416373.884579017,0.0,Not Update,9.0,0,New Day Start,157374.87606433523
2018-07-16,35.150002,35.30621530031026,162593.82053974783,0,0.0,162593.82053974783,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,162593.82053974783
2018-07-16,35.150002,35.30621530031026,162593.82053974783,0,41631.41683058028,162593.82053974783,1463344.3848577305,0.0,1463344.3848577305,Not Update,9.0,0,Start Long Position,162593.82053974783
2018-07-16,35.150002,35.30621530031026,162593.82053974783,0,41631.41683058028,162593.82053974783,1463344.3848577305,0.0,1463344.3848577305,Not Update,9.0,0,End of Day,162593.82053974783
2018-07-17,35.099998,35.153003850234484,162593.82053974783,0,41631.41683058028,162593.82053974783,1463344.3848577305,0.0,1463344.3848577305,Not Update,9.0,0,New Day Start,162593.82053974783
2018-07-17,35.099998,35.153003850234484,160512.0831725516,0,0.0,160512.0831725516,0.0,0.0,0.0,-2081.7373671962414,9.0,0,Wrong Decision On Long and Close Position,160512.0831725516
2018-07-17,35.099998,35.153003850234484,160512.0831725516,0,41156.94674834353,160512.0831725516,1444608.7485529643,0.0,1444608.7485529643,Not Update,9.0,0,Start Long Position,160512.0831725516
2018-07-17,35.099998,35.153003850234484,160512.0831725516,0,41156.94674834353,160512.0831725516,1444608.7485529643,0.0,1444608.7485529643,Not Update,9.0,0,End of Day,160512.0831725516
2018-07-18,34.970001,35.100379088919325,160512.0831725516,0,41156.94674834353,160512.0831725516,1444608.7485529643,0.0,1444608.7485529643,Not Update,9.0,0,New Day Start,160512.0831725516
2018-07-18,34.970001,35.100379088919325,155161.8035661073,0,0.0,155161.8035661073,0.0,0.0,0.0,-5350.2796064442955,9.0,0,Wrong Decision On Long and Close Position,155161.8035661073
2018-07-18,34.970001,35.100379088919325,155161.8035661073,0,39932.97661315381,155161.8035661073,1396456.2320949656,0.0,1396456.2320949656,Not Update,9.0,0,Start Long Position,155161.8035661073
2018-07-18,34.970001,35.100379088919325,155161.8035661073,0,39932.97661315381,155161.8035661073,1396456.2320949656,0.0,1396456.2320949656,Not Update,9.0,0,End of Day,155161.8035661073
2018-07-19,35.169998,34.999934940982115,155161.8035661073,0,39932.97661315381,155161.8035661073,1396456.2320949656,0.0,1396456.2320949656,Not Update,9.0,0,New Day Start,155161.8035661073
2018-07-19,35.169998,34.999934940982115,163148.279089808,0,0.0,163148.279089808,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,163148.279089808
2018-07-19,35.169998,34.999934940982115,1631482.79089808,0,-41749.633076699974,163148.279089808,1468334.511808272,1468334.511808272,0.0,Not Update,9.0,0,Start Short Position,163148.279089808
2018-07-19,35.169998,34.999934940982115,1631482.79089808,0,-41749.633076699974,163148.279089808,1468334.511808272,1468334.511808272,0.0,Not Update,9.0,0,End of Day,163148.279089808
2018-07-20,34.759998,35.14953367677615,1631482.79089808,0,-41749.633076699974,163148.279089808,1468334.511808272,1468334.511808272,0.0,Not Update,9.0,0,New Day Start,163148.279089808
2018-07-20,34.759998,35.14953367677615,180265.6286512548,0,0.0,180265.6286512548,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,180265.6286512548
2018-07-20,34.759998,35.14953367677615,180265.6286512548,0,46674.07224423008,180265.6286512548,1622390.6578612933,0.0,1622390.6578612933,Not Update,9.0,0,Start Long Position,180265.6286512548
2018-07-20,34.759998,35.14953367677615,180265.6286512548,0,46674.07224423008,180265.6286512548,1622390.6578612933,0.0,1622390.6578612933,Not Update,9.0,0,End of Day,180265.6286512548
2018-07-23,34.369999,34.788397504385536,180265.6286512548,0,46674.07224423008,180265.6286512548,1622390.6578612933,0.0,1622390.6578612933,Not Update,9.0,0,New Day Start,180265.6286512548
2018-07-23,34.369999,34.788397504385536,162062.7871500773,0,0.0,162062.7871500773,0.0,0.0,0.0,-18202.84150117752,9.0,0,Wrong Decision On Long and Close Position,162062.7871500773
2018-07-23,34.369999,34.788397504385536,162062.7871500773,0,42437.1581841098,162062.7871500773,1458565.0843506956,0.0,1458565.0843506956,Not Update,9.0,0,Start Long Position,162062.7871500773
2018-07-23,34.369999,34.788397504385536,162062.7871500773,0,42437.1581841098,162062.7871500773,1458565.0843506956,0.0,1458565.0843506956,Not Update,9.0,0,End of Day,162062.7871500773
2018-07-24,34.470001,34.40199479781152,162062.7871500773,0,42437.1581841098,162062.7871500773,1458565.0843506956,0.0,1458565.0843506956,Not Update,9.0,0,New Day Start,162062.7871500773
2018-07-24,34.470001,34.40199479781152,166306.58784280485,0,0.0,166306.58784280485,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,166306.58784280485
2018-07-24,34.470001,34.40199479781152,1663065.8784280485,0,-43422.08433893702,166306.58784280485,1496759.2905852436,1496759.2905852436,0.0,Not Update,9.0,0,Start Short Position,166306.58784280485
2018-07-24,34.470001,34.40199479781152,1663065.8784280485,0,-43422.08433893702,166306.58784280485,1496759.2905852436,1496759.2905852436,0.0,Not Update,9.0,0,End of Day,166306.58784280485
2018-07-25,34.41,34.47580947838224,1663065.8784280485,0,-43422.08433893702,166306.58784280485,1496759.2905852436,1496759.2905852436,0.0,Not Update,9.0,0,New Day Start,166306.58784280485
2018-07-25,34.41,34.47580947838224,168911.95632522576,0,0.0,168911.95632522576,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,168911.95632522576
2018-07-25,34.41,34.47580947838224,168911.95632522576,0,44179.238794740835,168911.95632522576,1520207.606927032,0.0,1520207.606927032,Not Update,9.0,0,Start Long Position,168911.95632522576
2018-07-25,34.41,34.47580947838224,168911.95632522576,0,44179.238794740835,168911.95632522576,1520207.606927032,0.0,1520207.606927032,Not Update,9.0,0,End of Day,168911.95632522576
2018-07-26,34.349998,34.406956068733656,168911.95632522576,0,44179.238794740835,168911.95632522576,1520207.606927032,0.0,1520207.606927032,Not Update,9.0,0,New Day Start,168911.95632522576
2018-07-26,34.349998,34.406956068733656,166261.1136390639,0,0.0,166261.1136390639,0.0,0.0,0.0,-2650.8426861618645,9.0,0,Wrong Decision On Long and Close Position,166261.1136390639
2018-07-26,34.349998,34.406956068733656,166261.1136390639,0,43561.86637191581,166261.1136390639,1496350.022751575,0.0,1496350.022751575,Not Update,9.0,0,Start Long Position,166261.1136390639
2018-07-26,34.349998,34.406956068733656,166261.1136390639,0,43561.86637191581,166261.1136390639,1496350.022751575,0.0,1496350.022751575,Not Update,9.0,0,End of Day,166261.1136390639
2018-07-27,34.41,34.36390229613916,166261.1136390639,0,43561.86637191581,166261.1136390639,1496350.022751575,0.0,1496350.022751575,Not Update,9.0,0,New Day Start,166261.1136390639
2018-07-27,34.41,34.36390229613916,168874.91274511162,0,0.0,168874.91274511162,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,168874.91274511162
2018-07-27,34.41,34.36390229613916,1688749.1274511162,0,-44169.54997692545,168874.91274511162,1519874.2147060046,1519874.2147060046,0.0,Not Update,9.0,0,Start Short Position,168874.91274511162
2018-07-27,34.41,34.36390229613916,1688749.1274511162,0,-44169.54997692545,168874.91274511162,1519874.2147060046,1519874.2147060046,0.0,Not Update,9.0,0,End of Day,168874.91274511162
2018-07-30,34.279999,34.41329722147183,1688749.1274511162,0,-44169.54997692545,168874.91274511162,1519874.2147060046,1519874.2147060046,0.0,Not Update,9.0,0,New Day Start,168874.91274511162
2018-07-30,34.279999,34.41329722147183,174616.9984116617,0,0.0,174616.9984116617,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,174616.9984116617
2018-07-30,34.279999,34.41329722147183,174616.9984116617,0,45844.604187560086,174616.9984116617,1571552.9857049554,0.0,1571552.9857049554,Not Update,9.0,0,Start Long Position,174616.9984116617
